,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,trialScore,cumulativeScore,cumulativeBonus,eventType,practice
3,5f58193a1034572e66880d1b,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599609146797.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,L,C,0.0,0,0,1,62,62,0.1,endTrial,False
4,5f581bc41034572e66880dae,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599609796633.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,L,Pi,1.0,0,0,1,75,137,0.2,endTrial,False
5,5f581cfc1034572e66880e0c,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610108425.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,C,Pi,2.0,0,0,1,31,168,0.2,endTrial,False
6,5f581d2a1034572e66880e1f,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610154638.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,Pi,L,3.0,0,1,1,25,193,0.2,endTrial,False
7,5f581d591034572e66880e32,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610201839.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,Pi,C,4.0,0,1,1,37,230,0.2,endTrial,False
8,5f581d951034572e66880e45,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610261873.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,C,L,5.0,0,1,1,31,261,0.2,endTrial,False
9,5f581dc71034572e66880e59,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610311185.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,L,Pi,6.0,0,2,1,12,273,0.2,endTrial,False
10,5f581df61034572e66880e79,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610358703.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,C,Pi,7.0,0,2,1,18,291,0.2,endTrial,False
11,5f581e281034572e66880e93,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610408560.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,L,C,8.0,0,2,1,18,309,0.2,endTrial,False
12,5f581e4e1034572e66880ea4,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610446859.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,Pi,L,9.0,0,3,1,18,327,0.2,endTrial,False
13,5f581e761034572e66880eb4,pilot4b,1365-1fb4edd2-7f85-4cc2-ac87-8770467a91d7,1599610486204.0,3IX2EGZR7FJ793DJOZH6W5STQ0SJRU,Pi,C,10.0,0,3,1,37,364,0.2,endTrial,False
