,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,trialScore,cumulativeScore,cumulativeBonus,eventType,practice
2,5f51588c1034572e6687ff00,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166604310.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,horizontal,vertical,,0,practice,0,100,0,0.0,endTrial,True
3,5f51598b1034572e6687ff20,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599166859233.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,0.0,0,0,0,56,56,0.0,endTrial,False
4,5f515a231034572e6687ff34,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167011980.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,C,1.0,0,0,0,68,124,0.1,endTrial,False
5,5f515ac31034572e6687ff56,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167171268.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,2.0,0,0,0,100,224,0.35,endTrial,False
6,5f515b4b1034572e6687ff7f,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167307533.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,L,3.0,0,1,0,100,324,0.6,endTrial,False
7,5f515bc91034572e6687ffa7,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167433263.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,L,4.0,0,1,0,100,424,0.85,endTrial,False
8,5f515c641034572e6687ffd0,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167588122.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,C,5.0,0,1,0,93,517,1.0,endTrial,False
9,5f515cda1034572e6687fff5,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167706661.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,Pi,6.0,0,2,0,100,617,1.25,endTrial,False
10,5f515d2c1034572e6688000f,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167788205.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,Pi,7.0,0,2,0,100,717,1.5,endTrial,False
11,5f515d7f1034572e6688002b,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167871325.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,L,C,8.0,0,2,0,100,817,1.75,endTrial,False
12,5f515de11034572e66880052,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599167969611.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,C,9.0,0,3,0,100,917,2.0,endTrial,False
13,5f515e451034572e6688007e,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599168069603.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,Pi,L,10.0,0,3,0,100,1017,2.25,endTrial,False
14,5f515e961034572e6688009f,pilot4,6169-888a2828-0e46-483c-b48d-cf18271187ed,1599168150308.0,3WJEQKOXAC28F5BYWZPEXF7XVFQA1U,C,L,11.0,0,3,0,100,1117,2.5,endTrial,False
0,5f515c881034572e6687ffda,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599167624148.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,vertical,horizontal,,0,practice,0,50,0,0.0,endTrial,True
1,5f515cbf1034572e6687ffea,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599167679516.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,vertical,horizontal,,0,practice,0,100,0,0.0,endTrial,True
2,5f515ee91034572e668800be,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168233394.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,Pi,0.0,0,0,0,93,93,0.15,endTrial,False
3,5f51601a1034572e6688012a,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168538031.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,L,Pi,1.0,0,0,0,100,193,0.4,endTrial,False
4,5f5160be1034572e66880167,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168702107.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,L,C,2.0,0,0,0,100,293,0.65,endTrial,False
5,5f5161421034572e6688018e,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168834613.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,L,3.0,0,1,0,100,393,0.9,endTrial,False
6,5f5161d11034572e668801b6,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599168977994.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,L,4.0,0,1,0,100,493,1.14,endTrial,False
7,5f5162631034572e668801da,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169123048.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,C,5.0,0,1,0,100,593,1.4,endTrial,False
8,5f5162f61034572e66880201,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169270526.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,Pi,6.0,0,2,0,100,693,1.65,endTrial,False
9,5f5163671034572e66880219,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169383554.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,L,C,7.0,0,2,0,100,793,1.9,endTrial,False
10,5f5163e51034572e66880235,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169509580.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,L,Pi,8.0,0,2,0,100,893,2.15,endTrial,False
11,5f51646c1034572e66880260,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169643999.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,C,9.0,0,3,0,100,993,2.4,endTrial,False
12,5f5164e11034572e66880289,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169761653.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,Pi,L,10.0,0,3,0,100,1093,2.65,endTrial,False
13,5f51653e1034572e668802a2,pilot4,6210-0e17e8cb-6041-4783-af4a-0da47b21b402,1599169854465.0,3YWRV122CWZA5E9H1PFKCQ6ZGOT8UT,C,L,11.0,0,3,0,100,1193,2.9,endTrial,False
0,5f4fe2ef1034572e6687f9bb,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599070959295.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,horizontal,vertical,,0,practice,0,100,0,0.0,endTrial,True
1,5f4fe43b1034572e6687f9eb,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071291847.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,Pi,0.0,0,0,0,100,100,0.25,endTrial,False
2,5f4fe59d1034572e6687fa2b,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071645423.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,Pi,1.0,0,0,0,75,175,0.35,endTrial,False
3,5f4fe67c1034572e6687fa59,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599071868271.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,C,2.0,0,0,0,62,237,0.44,endTrial,False
4,5f4fe7901034572e6687fa87,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599072144841.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,Pi,C,3.0,0,1,0,100,337,0.7,endTrial,False
5,5f4fe87b1034572e6687faaf,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599072379464.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,Pi,L,4.0,0,1,0,68,405,0.8,endTrial,False
6,5f4fe96f1034572e6687fae6,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599072623912.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,L,5.0,0,1,0,100,505,1.04,endTrial,False
7,5f4fea411034572e6687fb15,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599072833148.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,Pi,6.0,0,2,0,100,605,1.29,endTrial,False
8,5f4feafb1034572e6687fb3f,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073019465.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,Pi,7.0,0,2,0,100,705,1.54,endTrial,False
9,5f4febb61034572e6687fb6b,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073206262.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,L,C,8.0,0,2,0,100,805,1.79,endTrial,False
10,5f4fec681034572e6687fbae,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073384406.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,C,L,9.0,0,3,0,100,905,2.04,endTrial,False
11,5f4fed0d1034572e6687fbe9,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073549748.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,Pi,L,10.0,0,3,0,100,1005,2.29,endTrial,False
12,5f4fedc71034572e6687fc2b,pilot4,8263-001a1b6c-ab69-48aa-8807-752d70fb55cf,1599073735104.0,32M8BPYGAXMKP2KZQ62UL0ZMA0SIGW,Pi,C,11.0,0,3,0,100,1105,2.54,endTrial,False
0,5f515b161034572e6687ff6f,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599167254977.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,vertical,horizontal,,0,practice,1,100,0,0.0,endTrial,True
1,5f515c141034572e6687ffbd,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599167508200.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,C,Pi,0.0,0,0,1,87,87,0.15,endTrial,False
2,5f515e4a1034572e66880084,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168074649.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,L,C,1.0,0,0,1,43,130,0.15,endTrial,False
3,5f515ef71034572e668800c7,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168247968.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,L,Pi,2.0,0,0,1,87,217,0.3,endTrial,False
4,5f51601c1034572e6688012d,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168540505.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,C,L,3.0,0,1,1,50,267,0.3,endTrial,False
5,5f5160c31034572e6688016a,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168707140.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,Pi,C,4.0,0,1,1,100,367,0.55,endTrial,False
6,5f51615d1034572e6688019c,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599168861491.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,Pi,L,5.0,0,1,1,100,467,0.8,endTrial,False
7,5f51620f1034572e668801c5,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169039558.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,C,Pi,6.0,0,2,1,100,567,1.05,endTrial,False
8,5f5163041034572e66880204,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169284751.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,L,Pi,7.0,0,2,1,100,667,1.3,endTrial,False
9,5f5163d51034572e66880230,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169493885.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,L,C,8.0,0,2,1,100,767,1.55,endTrial,False
10,5f51646a1034572e6688025f,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169642665.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,C,L,9.0,0,3,1,100,867,1.8,endTrial,False
11,5f5164e01034572e66880288,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169760486.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,Pi,C,10.0,0,3,1,62,929,1.9,endTrial,False
12,5f5165481034572e668802a7,pilot4,9018-fbca1193-d7bc-4044-809c-f7c21bdcffe8,1599169864587.0,3MYYFCXHJ77QHVLK5H0QRZP35UI4GI,Pi,L,11.0,0,3,1,87,1016,2.05,endTrial,False
0,5f515d3d1034572e66880014,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599167805189.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,vertical,horizontal,,0,practice,0,25,0,0.0,endTrial,True
1,5f515da71034572e66880039,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599167911566.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,vertical,horizontal,,0,practice,0,100,0,0.0,endTrial,True
2,5f515f1a1034572e668800d3,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599168282501.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,C,Pi,0.0,0,0,0,87,87,0.15,endTrial,False
3,5f51606d1034572e6688014a,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599168621892.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,L,C,1.0,0,0,0,75,162,0.25,endTrial,False
4,5f51611d1034572e6688017f,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599168797045.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,L,Pi,2.0,0,0,0,56,218,0.25,endTrial,False
5,5f5161cd1034572e668801b3,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599168973250.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,Pi,C,3.0,0,1,0,50,268,0.25,endTrial,False
6,5f5163241034572e66880208,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599169316571.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,Pi,L,4.0,0,1,0,68,336,0.35,endTrial,False
7,5f5164771034572e66880264,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599169655501.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,C,L,5.0,0,1,0,87,423,0.5,endTrial,False
8,5f5165a11034572e668802b6,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599169953579.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,L,Pi,6.0,0,2,0,100,523,0.75,endTrial,False
9,5f51665b1034572e668802ce,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170139420.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,C,Pi,7.0,0,2,0,100,623,1.0,endTrial,False
10,5f51671d1034572e668802e7,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170333371.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,L,C,8.0,0,2,0,75,698,1.1,endTrial,False
11,5f5167751034572e668802f8,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170421106.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,Pi,L,9.0,0,3,0,100,798,1.35,endTrial,False
12,5f5167e01034572e66880309,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170528610.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,Pi,C,10.0,0,3,0,100,898,1.6,endTrial,False
13,5f5168b41034572e6688031f,pilot4,9125-fad2922c-a61c-4fce-b8cd-d5cd5d70a5ec,1599170740311.0,3483FV8BEIJEHOHRPQ8GMTFGR2J26I,C,L,11.0,0,3,0,100,998,1.85,endTrial,False
0,5f5160571034572e6688013d,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599168599836.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,horizontal,vertical,,0,practice,1,100,0,0.0,endTrial,True
1,5f51625e1034572e668801d6,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599169118543.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,C,Pi,0.0,0,0,1,75,75,0.1,endTrial,False
2,5f5163fb1034572e66880239,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599169531008.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,L,Pi,1.0,0,0,1,25,100,0.1,endTrial,False
3,5f5165061034572e6688028e,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599169798066.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,L,C,2.0,0,0,1,50,150,0.1,endTrial,False
4,5f5166401034572e668802ca,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599170112428.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,C,L,3.0,0,1,1,81,231,0.25,endTrial,False
5,5f5166ed1034572e668802e2,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599170285768.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,Pi,L,4.0,0,1,1,25,256,0.25,endTrial,False
6,5f5167f41034572e6688030c,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599170548912.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,Pi,C,5.0,0,1,1,31,287,0.25,endTrial,False
7,5f5169281034572e66880328,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599170856821.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,L,Pi,6.0,0,2,1,56,343,0.25,endTrial,False
8,5f516a1a1034572e66880337,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171098507.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,C,Pi,7.0,0,2,1,25,368,0.25,endTrial,False
9,5f516aa01034572e66880344,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171232900.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,L,C,8.0,0,2,1,56,424,0.25,endTrial,False
10,5f516b1a1034572e6688034f,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171354115.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,Pi,C,9.0,0,3,1,56,480,0.25,endTrial,False
11,5f516b7b1034572e6688035a,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171451057.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,C,L,10.0,0,3,1,31,511,0.25,endTrial,False
12,5f516baf1034572e66880364,pilot4,9657-c3bd4e6c-f5e7-4c28-806f-df1659054e15,1599171503399.0,3WYP994K1BR4I9AYIBFBVXGL6HE6Y3,Pi,L,11.0,0,3,1,43,554,0.25,endTrial,False
0,5f4ffce71034572e6687fdc2,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077607189.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,horizontal,vertical,,0,practice,0,75,0,0.0,endTrial,True
1,5f4ffd231034572e6687fdc7,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077667622.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,horizontal,vertical,,0,practice,0,100,0,0.0,endTrial,True
2,5f4ffe411034572e6687fdd8,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599077953307.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,0.0,0,0,0,100,100,0.25,endTrial,False
3,5f4fff5c1034572e6687fde9,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078236407.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,1.0,0,0,0,68,168,0.35,endTrial,False
4,5f5000731034572e6687fdfb,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078515616.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,2.0,0,0,0,100,268,0.6,endTrial,False
5,5f5001571034572e6687fe0a,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078743283.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,3.0,0,1,0,100,368,0.85,endTrial,False
6,5f5002121034572e6687fe19,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599078930547.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,4.0,0,1,0,100,468,1.1,endTrial,False
7,5f5002bd1034572e6687fe28,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079101973.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,5.0,0,1,0,100,568,1.35,endTrial,False
8,5f5003731034572e6687fe37,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079283096.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,Pi,6.0,0,2,0,100,668,1.6,endTrial,False
9,5f5003ff1034572e6687fe46,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079423287.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,L,C,7.0,0,2,0,100,768,1.85,endTrial,False
10,5f5004851034572e6687fe55,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079557469.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,Pi,8.0,0,2,0,100,868,2.1,endTrial,False
11,5f5005081034572e6687fe64,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079688433.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,C,L,9.0,0,3,0,100,968,2.35,endTrial,False
12,5f50058a1034572e6687fe73,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079818326.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,C,10.0,0,3,0,100,1068,2.6,endTrial,False
13,5f5005f71034572e6687fe82,pilot4,9961-1bd92164-cbe7-4841-8225-7de8486bf84a,1599079927842.0,3GLB5JMZF1V3HR4DYS1JU3J9IVYDG3,Pi,L,11.0,0,3,0,100,1168,2.85,endTrial,False
