,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,individualPracticeAttempts,x,y,width,height,color,block,blockNum,discreteWorld,trialStartTime,turnStartTime,timeElapsedInTurn,timeElapsedInTrial,eventType,practice
10,5f47d8fddf57f9222c29cc2c,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544125437.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,C,0.0,5,0,1,1,2,1,2,"[179, 47, 10, 155]","{'x': 1, 'y': 2, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",4,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598543293899.0,1598544041161.0,84276,831538,block,False
11,5f47d8ffdf57f9222c29cc2d,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544127338.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,C,0.0,5,0,1,6,1,1,2,"[179, 47, 10, 155]","{'x': 6, 'y': 1, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",5,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598543293899.0,1598544041161.0,86177,833439,block,False
12,5f47d90fdf57f9222c29cc2e,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544143703.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,C,0.0,5,0,1,11,0,1,2,"[179, 47, 10, 155]","{'x': 11, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",6,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False]]",1598543293899.0,1598544041161.0,102542,849804,block,False
13,5f47d911df57f9222c29cc2f,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544145339.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,C,0.0,5,0,1,11,2,1,2,"[179, 47, 10, 155]","{'x': 11, 'y': 2, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",7,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False]]",1598543293899.0,1598544041161.0,104178,851440,block,False
14,5f47d9dfdf57f9222c29cc32,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544351805.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,Pi,1.0,1,0,1,1,0,2,1,"[10, 47, 179, 155]","{'x': 1, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",0,"[[False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544150709.0,1598544280231.0,71574,201096,block,False
15,5f47d9e2df57f9222c29cc33,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544354291.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,Pi,1.0,1,0,1,3,0,2,1,"[10, 47, 179, 155]","{'x': 3, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",1,"[[False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544150709.0,1598544280231.0,74060,203582,block,False
16,5f47d9e4df57f9222c29cc34,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544356120.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,Pi,1.0,1,0,1,1,1,1,2,"[179, 47, 10, 155]","{'x': 1, 'y': 1, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",2,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544150709.0,1598544280231.0,75889,205411,block,False
17,5f47d9e5df57f9222c29cc35,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544357604.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,Pi,1.0,1,0,1,1,3,1,2,"[179, 47, 10, 155]","{'x': 1, 'y': 3, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",3,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544150709.0,1598544280231.0,77373,206895,block,False
18,5f47dab7df57f9222c29cc3d,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544567206.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,Pi,1.0,3,0,1,10,0,1,2,"[179, 47, 10, 155]","{'x': 10, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",4,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544150709.0,1598544454942.0,112264,416497,block,False
19,5f47dabbdf57f9222c29cc3f,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544571238.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,Pi,1.0,3,0,1,8,0,1,2,"[179, 47, 10, 155]","{'x': 8, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",5,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544150709.0,1598544454942.0,116295,420528,block,False
20,5f47dabddf57f9222c29cc41,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544573428.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,Pi,1.0,3,0,1,8,2,2,1,"[10, 47, 179, 155]","{'x': 8, 'y': 2, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",6,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544150709.0,1598544454942.0,118486,422719,block,False
21,5f47dacedf57f9222c29cc44,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544590225.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,L,Pi,1.0,3,0,1,1,5,1,2,"[179, 47, 10, 155]","{'x': 1, 'y': 5, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",7,"[[False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [False, False, True, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544150709.0,1598544454942.0,135283,439516,block,False
22,5f47db2fdf57f9222c29cc47,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544687500.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,C,Pi,2.0,1,0,1,2,0,2,1,"[10, 47, 179, 155]","{'x': 2, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",0,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544595585.0,1598544675475.0,12025,91915,block,False
23,5f47db32df57f9222c29cc48,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544690594.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,C,Pi,2.0,1,0,1,2,1,1,2,"[179, 47, 10, 155]","{'x': 2, 'y': 1, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",1,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544595585.0,1598544675475.0,15119,95009,block,False
24,5f47db34df57f9222c29cc49,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544692608.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,C,Pi,2.0,1,0,1,2,3,2,1,"[10, 47, 179, 155]","{'x': 2, 'y': 3, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",2,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, False, False, True, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544595585.0,1598544675475.0,17133,97023,block,False
25,5f47dbb9df57f9222c29cc55,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544825989.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,C,Pi,2.0,3,0,1,9,0,2,1,"[10, 47, 179, 155]","{'x': 9, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",3,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, False, False, True, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544595585.0,1598544740737.0,85252,230404,block,False
26,5f47dbc4df57f9222c29cc56,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544836848.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,C,Pi,2.0,3,0,1,5,0,2,1,"[10, 47, 179, 155]","{'x': 5, 'y': 0, 'width': 2, 'height': 1, 'color': [10, 47, 179, 155]}",4,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, False, False, True, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544595585.0,1598544740737.0,96111,241263,block,False
27,5f47dc12df57f9222c29cc58,pilot3,5809-2a5e096b-a425-4bc7-b495-cf74cb60ded6,1598544914586.0,34S6N1K2ZWXUBE4PXZVNS8KVSUCHLF,C,Pi,2.0,5,0,1,7,0,1,2,"[179, 47, 10, 155]","{'x': 7, 'y': 0, 'width': 1, 'height': 2, 'color': [179, 47, 10, 155]}",5,"[[False, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, False, False, False, False, False, False], [True, False, False, True, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, True, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [True, False, False, False, False, False, False, False, False, False], [False, False, False, False, False, False, False, False, False, False]]",1598544595585.0,1598544907920.0,6666,319001,block,False
